##### LTank32 Language File 4.0 ###########
#                                         #
# Language : German                       #
# Author   : Manfred Sauke                #
# Date     : 5. Mai 2006                  #
#                                         #
###########################################

##### IMPORTANT NOTE TO THE TRANSLATORS #################
#                                                       #
# You have to translate all the lines except those      #
# beginning with a pound sign. ( # )                    #
#                                                       #
# No lines must be removed or added.                    #                  
#                                                       #
# All lines must stay at their original position.       #                  
#                                                       #
# In some cases changing the length of a message can    #
# produce strange results. You will have to make tests. #
#                                                       #
#########################################################

##### MAIN MENU ##########################
#Do You want to Continue Recording ?
Weiter aufzeichnen ???
#&Play
Start
#&Pause
Pause
#Out of Memory - Undo Roll Over
Out of Memory - Undo Roll Over
#Open Playback file
Playback-Datei öffnen
#LaserTank Hint
Tipp
#Level NOT Saved, Save Data ?
Level NICHT gespeichert, jetzt speichern ?
# - Kids
 - Kids
# - Easy
 - Einfach
# - Medium
 - Mittel
# - Hard
 - Hart
# - Deadly
 - Tödlich
# - [Editor]
 - [Editor]
#LaserTank Editor
LaserTank Editor
#NOT a Valid LaserTank Graphics Set
Grafik-Datei kann nicht geöffnet werden
#game.bmp and/or mask.bmp Not Found
Datei game.bmp und/oder mask.bmp nicht gefunden
#Open Playback file for Resume
Playback-Datei öffnen
#Return to Game
Zurück zum Spiel
#< NO HINT SUBMITTED FOR THIS LEVEL >
< SORRY...KEIN TIPP VORHANDEN... >
#LaserTank Level #
LaserTank Level #
#Select LaserTank Graphics Directory
Ordner auswählen
#Game in Progress ...
Spiel läuft ...
#You will lose game data.\nDo you want to save the game ?
Level *nicht* gespeichert.\nJetzt speichern?
#Beat
GHS
#All
Alle
#Completed %d of %d levels
Gelöst: %d von %d Leveln
#Difficulty Set = 
Schwierigkeitsgrade = 
#KEMHD  (means: Kids, Easy, Medium, Hard, Deadly)
KEMHT
#LaserTank Graphics file Not Found !
LaserTank Grafik-Datei nicht gefunden !
# LaserTank *** RECORDING ***
 LaserTank *** AUFNAHME ***


##### HELP SECTIONS : ( 4 lines) ########
#Editor Instructions
#Revisions
#Writing Your Own Levels
#LaserTank.hlp
#####
Editor Instructions
Revisions
Writing Your Own Levels
Language\LaserTankDE.hlp


##### ABOUTBOX DIALOG : ( 4 lines) ########
#About LaserTank
#&Ok
#By Jim Kindley
#Version
#####
Über LaserTank
OK
Deutsch: Manfred Sauke 
Version

##### DEADBOX DIALOG :  ( 3 lines) ########
#&Undo Last Move
#YOU ARE DEAD ! ! !
#&ReStart
#####
Z U R Ü C K
DU BIST TOT ! ! !
ANFANG

##### DIFFBOX DIALOG :  ( 9 lines) ########
#Game Difficulty
#&Ok
#&Kids
#&Easy
#&Medium
#&Hard
#&Deadly
#&All
#Select
#####
Schwierigkeitsgrade
OK
Kids
Einfach
Mittel
Hart
Tödlich
Alle
Auswählen

##### GRAPHBOX DIALOG :  ( 9 lines) ######
#Select Graphics Set
#Select One
#&Internal Graphics
#&User Graphics 
#&Close
#Author :
#LaserTank Graphic Set Description
#&View Opening Screen 
#Change &Directory
#####
Grafik auswählen
Auswählen:
Originalgrafik
Benutzergrafik
Ende
Autor :
Beschreibung :
Startbildschirm
Ordner wählen


##### LOADLEV DIALOG :  ( 7 lines) ######
#Pick Level to Load
#&Cancel
#&Filter
#File:
#- File Loading Error -
#Lev#   Name                           Author
#or Direct Level Number Entry >>
#####      
Level öffnen
Ende
Filter
Datei:
- Datei nicht gefunden ?!? -
Level#  Name                           Autor
oder Levelnummer eingeben >>


#### HINTBOX DIALOG :  ( 3 lines) ######
#Modify Hint
#&Ok
#&Cancel
#####
Tipp eingeben
OK
Ende

#### SEARCH DIALOG :   ( 14 lines) ######
#Filter Level Data
#Enter Search String :
#Search By
#&Title
#&Author
#&Cancel
#&Ok
#&Only Unsolved Levels
#&Filter by Difficulty
#&Kids
#&Easy
#&Medium
#&Hard
#&Deadly
#####
Level suchen
Suchbegriff eingeben :
Suche nach
Titel
Autor
Ende
OK
Nur ungelöste Level
Filter nach Schwierigkeitsgrad
Kids
Einfach
Mittel
Hart
Tödlich

#### RETBOX DIALOG :   ( 1 line) ##########
#&Return to Game
#####
Zurück zum Spiel


#### WINBOX DIALOG :   ( 4 lines) #########
#&Ok
#You Won ! ! !
#File :
#- Error -
#####
OK
Gewonnen ! ! !
Datei :
- Fehler -

#### LOADTID DIALOG :   ( 3 lines) ########
#Pick Tunnel ID #
#&Ok
#Enter the ID Number for this Tunnel
#####
Nummer des Tunnels eingeben
OK
Nummer für diesen Tunnel :



#### HIGHBOX DIALOG :   ( 9 lines) ########
#! New High Score !
#&Ok
#Level Number :
#Level Name :
#Moves :
#Shots :
#Initials :
#Global HS :
#- No Data -
#####
! Neuer High Score !  M = Schritte  S = Schüsse
OK
Levelnummer :
Levelname :
   M :
   S :
Initialen :
Global HS :
- Keine Daten -

#### HIGHLIST DIALOG :   ( 4 lines) #######
#High Scores
#&Ok
#- File Loading Error -
#Lev#  Name                          Moves  Shots  Initials
#####
High Scores
OK
- Datei nicht gefunden -
Lev#  Name                            M        S       I


#### GHIGHLIST DIALOG :   ( 7 lines) #######
#Global High Scores
#&Ok
#Lev#  Name                             M      S   Init   M     S  Init
#Global
#Local
#- No Data -
#&Beat
#####
Global High Scores
OK
Lev#  Name                             M      S   Init   M     S  Init
Global
Lokal
- Keine Daten -
GHS

#### RECBOX DIALOG :   ( 3 lines) #######
#Recording Game
#Please Enter Your Name
#&Ok
#####
Level aufzeichnen
Bitte Namen eingeben :
OK

#### PLAYBOX DIALOG :   ( 10 lines) ######
#Playback Game
#&Close
#&Play
#&Reset
#&Fast
#&Slow
#S&tep
#Step :
#of
#Speed
#####
Level wiedergeben
Schließen
Start
Anfang
Schnell
Langsam
Schritt
Schritt :
-->
Tempo

#### PICKLEVEL DIALOG :   ( 6 lines) ######
#Save LaserTank Level
#&Ok
#Enter the Level Number to
#Save :
#= Add
#&Clear High Score
######
Level speichern
OK
Levelnummer eingeben
Nummer :
= Neu
High Score löschen


##### ABOUTBOX MESSAGE : (14 lines Max, 300 bytes each max) ###
LaserTank ist Helpware und du bekommst es umsonst.\n\nWenn du ein erfahrener Spieler geworden bist, schreibe mit dem Editor ein oder mehrere neue Level und schicke sie uns, zusammen mit einer Aufzeichnung der Lösung.\n\n
Die Level-Dateien werden immer mal wieder mit allen guten neuen Leveln ergänzt, die eingeschickt wurden. Siehe auch "Eigene Level schreiben" und "Aufzeichnen und wiedergeben" in der Hilfe-Datei.\n\n(Bitte sei erfinderisch und kopiere keine Level, die es schon gibt).\n\n
(Es gibt schon sehr viele Level auf der LaserTank-Website).\n\n
Wenn du einen der High Scores verbessert hast, überzeuge dich, dass 
deine Global High Score-Liste auf dem neusten Stand ist und schicke 
uns die LPB-Datei mit der Lösung.\n\n
Schicke deine E-Mail an : lasertank@globetrotter.net\n\n
Mehr Level, die aktuellen Global High Score-Listen und Grafik-Dateien 
findest du auf der LaserTank-Website : \n
   http://www.jccontrols.net/laser\n\n
Für weitere Tips und Informationen schau mal in die Yahoo-Gruppe rein :\n
   http://groups.yahoo.com/lasertank\n
################ END ######################
